X,Y,OBJECTID,NAME,ADDRESS,TOWN,MUNICIPALITY,POSTAL_CODE,PHONE,FAX,PROFIT_TYPE,AGES,HOURS,INTERSECTION,SUBSIDY,ACCESSIBILITY,PARKING,WEBSITE,GlobalID,LANGUAGE,CWELCC
669176.726125,4869681.342,3257,"Fairy Glen Day Care, St. Anne",2465 Bridle Road,OSHAWA,OSHAWA,L1H 7K4,(289) 274-6403, ,0,Infant - 12yrs, 6:30:00AM -  7:00:00PM,Ritson Rd and Conlin Rd,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.fairyglendaycare.com,{2C716823-708D-41EE-81BE-88B6835804D2},,Yes
663508.881375,4886146.552,3258,"Helping Hands Daycare, Port Perry",15930 Old Simcoe Road Building 3,PORT PERRY,SCUGOG,L9L 0A2,(905) 985-9337, ,1,Infant - 6yrs, 6:15:00AM -  6:30:00PM,Old Simcoe Road & Reach Street,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.helpinghandsdaycare.ca,{F0948EFA-E311-4A61-8D85-D47F12D510C5},,Yes
658540.003,4859326.2745,3260,"SKD Bilingual Child Care, Terry Fox",30 Kerrison Drive West,AJAX,AJAX,L1Z 1K2,(905) 239-6753, ,0,44m - 13yrs, 6:30:00AM -  6:30:00PM,Kerrison & Harwood Ave,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.skdgarderiebilingue.ca,{C3CA5ECA-D101-4784-90A9-791E102643C5},,Yes
653903.51625,4859204.1785,4058,Angus Valley Montessori Schools,"2460 Brock Road Building A0, Unit 101",PICKERING,PICKERING,L1X 0J1,(647) 417-4444,,1,Infant - 6yrs, 7:00:00AM -  6:30:00PM,Rossland Road W & Brock Rd,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.avmschools.com,{CCE4C564-1E0F-4DE6-8208-329551BE8349},,No
664038.30525,4864939.173125,4059,Eh to Zed Preschool Canada Whitby,30 Broadleaf Avenue Unit 10,WHITBY,WHITBY,L4L 8J5,(416) 875-3511,,1,Infant - 6yrs, 7:00:00AM -  6:00:00PM,Taunton Rd E and Baldwin St S,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.preschoolcanada.com,{152B2458-3551-43A6-89DE-0D2FDB6E3F15},,No
668090.374375,4869929.63775,4060,Tiny Hoppers Early Learning Centre - Windfield Farms,2620 Simcoe Street North Unit 20,OSHAWA,OSHAWA,L1L 0R1,(905) 404-0581,,1,Infant - 6yrs, 7:00:00AM -  6:00:00PM,Simcoe St N & Winchester,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.tinyhoppers.ca,{DAF141E9-52B7-4101-8D7B-84D23063D6DA},,Yes
664385.8625,4859731.045875,4061,Early Learners' Montessori School - Whitby,293 Michael Boulevard Unit 1-5,WHITBY,WHITBY,L1N 5B2,(905) 444-9777,,1,18m - 6yrs, 7:00:00AM -  6:00:00PM,Annes St and Dundas St W,No,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.earlylearnersmontessori.com.com,{6E05099C-01F3-4ACC-9CB4-1084E89D2CA2},,No
656546.34025,4860631.72475,4062,"SKD Bilingual Child Care, Rosemary Brown",270 Williamson Drive West,AJAX,AJAX,L1T 0K8,(905) 239-6753,,0,44m - 13yrs, 6:30:00AM -  6:30:00PM,Ravenscroft Rd & Rossland Rd W,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.skdgarderiebilingue.ca,{DB84920E-65EA-4C09-9AA6-7BD25069441A},,Yes
664544.587,4859660.81875,4063,"Kids' Campus Child Care, St. Marguerite D'Youville",250 Michael Boulevard,WHITBY,WHITBY,L1N 5B2,(905) 626-6954,,0,44m - 12yrs, 6:30:00AM -  6:30:00PM,Highway 2 and Annes St,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.kidscampus.ca,{3B9018EA-DBAA-447A-B0DA-26D6F2FC37DB},,Yes
665572.5615,4865629.9925,4064,"P.R.Y.D.E., Willows Walk",51 Lazio Street,WHITBY,WHITBY,L1N 2C3,(289) 372-1036,,0,Infant - 13yrs, 6:00:00AM -  6:00:00PM,Anderson St & Taunton Rd E,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.prydelearningcentres.ca,{C40329C8-72B4-411D-8F16-F70ED510F1D5},,Yes
653815.864375,4856170.178375,4065,Glengrove YMCA Child Care,1934 Glengrove Road,PICKERING,PICKERING,L1V 1X2,(289) 200-0523,,0,44m - 13yrs, 7:00:00AM -  6:00:00PM,Valley Farm Rd & Kingston Rd,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.ymcagta.org,{821559B3-5E8D-4094-B112-3D06A2046A84},,Yes
654423.301375,4854483.524,4459,Bayview Heights YMCA Childcare Centre,1400 Garvolin Avenue,PICKERING,PICKERING,L1W 1J6,(289) 624-2924,,0,44m - 12yrs, 7:00:00AM -  6:00:00PM,Bayly and Liverpool,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.ymcagta.org,{993B0D39-D9FE-4294-B9DC-7DC549B66EE9},,Yes
670788.2775,4867866.71475,4476,Children's Town Playcare Center,501 Coldstream Drive Unit 7,OSHAWA,OSHAWA,L1K 3B3,(905) 240-3026,,1,18m - 6yrs, 6:00:00AM -  6:00:00PM,Coldstream Drive & Ritson Road,No,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.childrentownplaycare.com,{61C06633-3418-4E78-944D-2814C498C343},,No
654343.193375,4856834.2955,4477,Circles in the Sun Child Care Services,1603 Finch Ave,PICKERING,PICKERING,M1M 1B6,(905) 428-9106,,1,Infant - 12yrs,Flexible Hours,Various Locations,Yes,Wheelchair Accessible Varies per location,Parking Varies per location,,{FFF83BA6-5EF7-4105-968F-06B5158EAD27},,Yes
671505.118625,4863028.93475,4479,DMS Montessori Preschool and Daycare,101 Simcoe Street North,OSHAWA,OSHAWA,L1G 4S4,(905) 728-3372,,1,Infant - 6yrs, 7:00:00AM -  6:00:00PM,Simcoe St N & Williams St E,No,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.durhamregionmontessori.ca,{7DE3F2F6-F8C1-4AF4-B4F0-71943400B848},,No
671496.01175,4862706.513625,4480,EYES Canada Childcare Centre Oshawa 22,"22 King Street West, 103 & 200",OSHAWA,OSHAWA,L1H 1A3,(416) 564-0731,,1,18m - 6yrs, 7:00:00AM -  6:00:00PM,Simoce Street and King St W,Yes,Wheelchair Accessible Inside and Outside,Parking Street / Public Lot,http://www.eyeschildcare.com,{636F435F-47A7-4277-9ECC-157D9256B62E},,No
664895.181125,4865182.4935,4481,EYES Montessori Child Care Whitby,"340 Taunton Road East, Unit B1",WHITBY,WHITBY,L1R 0H4,(905) 425-5439,,1,18m - 13yrs, 7:00:00AM -  6:00:00PM,Taunton Rd and Garden St,Yes,Wheelchair Accessible Inside and Outside,Parking On site,http://www.eyeschildcare.com,{9617C6CD-3901-46F6-A589-E263D90815AF},,Yes
685141.714625,4862955.070375,4482,"Helping Hands Daycare, Bowmanville",415 Baseline Road West Unit 100,BOWMANVILLE,CLARINGTON,L1C 3K3,(905) 623-2424,,1,Infant - 6yrs, 6:15:00AM -  6:30:00PM,Baseline Road & Bowmanville Avenue,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.helpinghandsdaycare.ca,{90A55CCE-5786-4A4A-A98A-B8365CB30248},,Yes
657990.44475,4855883.794375,4483,Kinderbrook Montessori School,3 - 325 Westney Road South,AJAX,AJAX,L1S 6M5,(905) 686-5763,,1,18m - 6yrs, 7:30:00AM -  6:00:00PM,Westney Road and Bayly St,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.kinderbrookmontessori.com,{8894EF58-C98F-4069-AC48-08A9724FEF00},,No
667686.5545,4863602.375,4485,Lifelong Learning Centre,1830 Rossland Road East,WHITBY,WHITBY,L1N 3P2,(905) 240-5433,,1,18m - 6yrs, 7:00:00AM -  6:00:00PM,Garrard and Rossland Rd E,No,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.lifelonglearningcentre.com,{FDDCA18E-94A8-47E7-9868-E14ACD97DA70},,No
671362.399,4865643.526625,4486,"SKD Bilingual Child Care, Beau Valley P.S.",230 Marigold Avenue,OSHAWA,OSHAWA,L1G 3G3,(416) 804-8167,,0,44m - 13yrs, 6:30:00AM -  6:30:00PM,Ritson Road N and Oshawa Blvd N,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.skdgarderiebilingue.ca,{1AFE28E1-7564-4B48-8069-8A89433530B0},,Yes
654294.7665,4853217.778,4488,SKD Home Child Care Services,633 Liverpool Road,Pickering,PICKERING,L1W 1R1,(905) 831-0829,,1,Infant - 13yrs,Flexible Hours,Various Locations,Yes,Wheelchair Accessible Varies per location,Parking Varies per location,http://www.skdhomechildcareagency.ca,{E86B5020-9939-492D-97B1-6E99BB1DA8CF},,Yes
655930.1205,4858777.675375,4489,Bridges Kinder Connection A Ltd.,603 Church Street North B1-B3,AJAX,AJAX,L1T 0B8,(905) 428-3850,,1,Infant - 6yrs, 7:00:00AM -  6:00:00PM,Church St N and Delaney,Yes,Wheelchair Accessible Inside and Outside,"Parking On site, designated handicapped",http://www.bridgeskinderconnection.com,{30D7AB6E-25BC-48EF-9ABC-982C925D29A1},,Yes
671465.805875,4861608.40625,4490,Village Union ELCC Before and After School,155 Gibb Street,OSHAWA,OSHAWA,L1J 1Y4,(289) 928-6301,,0,44m - 12yrs, 7:00:00AM -  6:00:00PM,Park Rd and Gibb St,Yes,Wheelchair Accessible Inside and Outside,,http://www.durham.ca,{AB7D43B8-58C6-4449-B232-22EA3646775D},,Yes
685738.8835,4864813.48275,4493,Four Winds Montessori School,116 Church Street,BOWMANVILLE,CLARINGTON,L1C 1T2,(905) 623-6722,,1,30m - 5yrs, 9:00:00AM -  3:30:00PM,Mill and King,No,Wheelchair Accessible Inside and Outside,,http://www.fourwindsmontessorischool.com,{2B6B78C2-BC98-42DE-A61D-CD5CF22A1B29},,No
649156.078875,4921762.063,4495,Beaverton YMCA Child Care Centre,28775 Hwy 12,BEAVERTON,BROCK,L0K 1A0,(365) 885-5326,,0,44m - 13yrs, 7:00:00AM -  6:00:00PM,Highway 12 and Simcoe Street,Yes,Wheelchair Accessible Inside and Outside,,http://www.ymcagta.org,{66D151E0-64EB-4F06-950A-253645D1F6D2},,Yes
647951.64025,4920965.61,4496,Beaverton Holy Family YMCA,720 Simcoe Street P.O. Box 159,BEAVERTON,BROCK,L0K 1A0,(365) 885-5462,,0,18m - 12yrs, 7:00:00AM -  6:00:00PM,Highway 12 and Simcoe Street,Yes,Wheelchair Accessible Inside and Outside,,http://www.ymcagta.org,{5EFEFCB4-5222-4A22-BB0F-88A3746BC357},,Yes
680968.363625,4870421.698125,4497,"Compass ELC, M. J. Hobbs",2296 Taunton Road,HAMPTON,CLARINGTON,L0B 1J0,(365) 662-1685,,0,68m - 13yrs, 6:30:00AM -  6:00:00PM,Taunton Road and King Lane,Yes,Wheelchair Accessible Inside Only,,http://www.compasselc.com,{D4B41B88-9EDC-4C1E-9A47-B50A04E27AF0},,Yes
672759.222625,4859210.21075,4498,Waterview Child Care Centre - Dr C.F. Cannon Public School,1196 Cedar Street,Oshawa,OSHAWA,L1J 3S2,(905) 914-8138,,0,44m - 13yrs, 6:00:00AM -  6:00:00PM,Cedar Street and Thomas Street,Yes,Wheelchair Accessible Inside and Outside,,http://www.waterviewchildcarecentre.com,{9AA32BF7-B051-433A-8CDB-6C69270BBE02},,Yes
668889.77975,4868231.9915,4499,Providence Day Care Centre - Simcoe,2069 Simcoe Street North Unit B,Oshawa,OSHAWA,L1G 0C9,(365) 633-0274,,1,Infant - 6yrs, 6:30:00AM -  6:30:00PM,Simcoe Street and Conlin Road,Yes,Wheelchair Accessible Inside and Outside,,http://www.myprovidencedaycare.ca,{DEA9D1AB-EB1E-4D14-A0B5-0736F13EBA86},,Yes
663929.153125,4864621.803375,4500,First Milestones Education & Childcare,120 Taunton Rd. W,WHITBY,WHITBY,L1R 3H8,(905) 655-9161,,1,18m - 6yrs, 8:00:00AM -  5:00:00PM,Taunton & Baldwin,No,Wheelchair Accessible Inside and Outside,,,{E83E3197-5EED-451F-909E-A578ACDC4866},,No
666024.5045,4859412.169875,4501,"SKD Bilingual Child Care, Sir William Stephenson Public School",1125 Athol Street,WHITBY,WHITBY,L1N 4A6,(905) 239-6753,,0,44m - 13yrs, 6:30:00AM -  6:30:00PM,Athol Street and Main Street,Yes,Wheelchair Accessible Inside and Outside,,http://www.skdgarderiebilingue.ca,{D196F7D8-9613-4C72-91E0-F7D32FAFA27F},,Yes
673044.287375,4862599.152,4896,"Boys & Girls Club of Durham, Recreation Program",433 Eulalie Avenue,OSHAWA,OSHAWA,L1H 2C6,(905) 728-5121,,0,44m - 16yrs,Refer to Seasonal Guide,Various Locations,No,Wheelchair Accessible Inside Only,,http://www.bgcdurham.com,{1CF6484B-5282-4506-860A-A25D78A38C07},,Yes
668669.58875,4858828.91825,4898,"Schoolhouse Playcare, Summer Camps","1602 Tricont Avenue, Suite 6",WHITBY,WHITBY,L1N 7C3,(905) 728-7740,,0,60m - 14yrs,Refer to Seasonal Guide,Claremont Field Centre,Yes,Wheelchair Accessible Inside and Outside,,http://www.schoolhouseplaycare.ca,{BDD5F8DD-1B76-44D8-BDE0-2779C095A992},,No
664268.612375,4885379.27675,4899,Curiosity Before and After School Care,320 Queen St,Port Perry,SCUGOG,L9L 1L5,(905) 243-0405,,1,, 6:00:00AM -  6:30:00PM,,Yes,Wheelchair Accessible Outside Only,,http://www.curiositychilden.ca,{98B91254-62B3-401E-8A85-26464EE5A9A6},,Yes
